id	logFC	AveExpr	t	P.Value	adj.P.Val	B
PLA1A	1.37322073131623	6.97919637922705	15.9588667232748	4.65084078921885e-45	1.7138506500135e-43	91.6520478319479
SOCS3	1.58126135610708	7.75455210386473	15.9562954340284	4.77114463716752e-45	1.7542052375251e-43	91.6266524561556
KCND3	1.11520844109035	6.66401756521739	15.9371103149844	5.77249236733028e-45	2.10333572783597e-43	91.4372010048792
IGFBP7	1.09265381616006	9.38552897826087	15.9296596334884	6.21570071147743e-45	2.25471768442455e-43	91.3636407646862
ALPI	-1.13148420064138	7.0355850410628	-15.9275550135166	6.3469402097274e-45	2.29719655564098e-43	91.3428634328245
VCAM1	1.44915513183212	8.49063196376812	15.9187389692809	6.92743961300512e-45	2.49618228716067e-43	91.2558363763568
BGN	1.67923574003067	8.46306336714976	15.9026151053268	8.12969564248195e-45	2.91646101293541e-43	91.0967004518212
MMP9	2.046316382111	8.60498841062802	15.8802725601035	1.01473784533726e-44	3.61633875538944e-43	90.8762527661974
HLA-DRA	1.14601463259901	11.0569337512077	15.8781608353245	1.03622042450985e-44	3.68481796908307e-43	90.8554208298805
IGKC	1.26590456622979	10.5161629251208	15.8242966130708	1.76777420538338e-44	6.20477291829057e-43	90.324283530638
PRRX1	1.73016892930843	7.19197216666667	15.7948081820969	2.3677902175277e-44	8.13508643235575e-43	90.033694805084
SERPINA3	2.43199769513385	8.0648015410628	15.7503408030067	3.67806721771271e-44	1.25571996544221e-42	89.5957518340257
C2CD4A	1.42116652795595	7.43836028743961	15.7402416335653	4.06483494673874e-44	1.37620068165523e-42	89.4963315861604
NNMT	1.46122939361405	8.78611361352657	15.7326415276456	4.38244507811051e-44	1.47451583777172e-42	89.4215236208317
TSPAN7	-1.23754618934746	9.40077442512077	-15.6914459724449	6.58798200704978e-44	2.17162871392629e-42	89.0161929828006
NOS2	2.21775921911601	9.21455113285024	15.6574477109709	9.22086409348742e-44	3.00900125267599e-42	88.6818802125528
SERPING1	1.39602813427217	9.21172542270531	15.6494609936674	9.97843271769913e-44	3.24968958106871e-42	88.6033717280915
SLC39A5	-1.57177499205243	8.92567963043478	-15.6428847222939	1.06486377630152e-43	3.4610202457352e-42	88.5387354362799
TINAG	-1.38706871186559	6.96592607004831	-15.6295295973253	1.21511676039711e-43	3.94148951561147e-42	88.4074931218865
MT1H	-1.53220656866982	9.13938606763285	-15.595703755805	1.69727743500002e-43	5.46187239528423e-42	88.0752116812304
DDC	-1.15361722957333	7.8189869468599	-15.5840573769289	1.90416660203339e-43	6.09145894678042e-42	87.96084880178
VIL1	-1.20726607020357	9.12561683816425	-15.568529021492	2.21969011077942e-43	7.05913581023021e-42	87.8084009007227
PPARG	-1.2943674037228	9.18354461594203	-15.5518525378066	2.61688232288153e-43	8.25766109303839e-42	87.6447254259527
FUT8	1.04954800620469	8.37340236956522	15.5452118429161	2.79413444102615e-43	8.782877911241e-42	87.5795614284443
PRDM1	1.26185657898774	8.68494573188406	15.5261083025883	3.37373364810329e-43	1.05031696389515e-41	87.392142311703
ST3GAL1	1.1424341043642	7.56970856280193	15.5208798804357	3.55231431859311e-43	1.09959352364679e-41	87.3408583696492
PLEKHG6	-1.22739169457613	7.88112848792271	-15.484937920594	5.06346609938982e-43	1.54964948363812e-41	86.9884383480165
CTLA4	1.20949530444785	6.38567764009662	15.4790459455782	5.36628737223712e-43	1.63923940011702e-41	86.930686670093
IGSF9	-1.28379579071389	7.5221272705314	-15.4475760793636	7.31757546742201e-43	2.22692732061938e-41	86.6223259162338
FYN	1.10111041271613	8.0442530942029	15.4390479298906	7.95895300795529e-43	2.41307733828883e-41	86.5387908200265
RAPGEFL1	-1.12924537827663	8.69791325120773	-15.4039705319375	1.12430222627918e-42	3.3586462278057e-41	86.1953303165306
MXRA5	1.5289582069855	9.65008881642512	15.4002572117665	1.16616439997557e-42	3.47730966311982e-41	86.1589836492702
PRAP1	-1.32810439933072	8.31982793961353	-15.3311338266522	2.30206790282337e-42	6.70446334924418e-41	85.4828261134773
HOXA6	-1.02201544673732	7.15102264251208	-15.3249581536763	2.44618290764419e-42	7.11143442435164e-41	85.4224568065322
SLC10A2	-1.587758155884	5.10062737681159	-15.3107303187604	2.81340614133683e-42	8.14985083830032e-41	85.2834003367633
PFKFB3	1.22215041048522	8.82582360144928	15.299418314174	3.14424495953357e-42	9.09201509561922e-41	85.1728672960267
OLFML2B	1.14002711565812	6.762052	15.2960344349271	3.25055995121227e-42	9.38274418599478e-41	85.1398067672101
FADS1	1.32409854824316	7.40696583091787	15.2767810618078	3.92745947260106e-42	1.13165148739787e-40	84.9517397016587
GBP4	1.6042875801729	7.84818175120773	15.2733184240741	4.06334493804374e-42	1.16708620174576e-40	84.917923608987
TMEM171	-1.24999523891523	8.96396169806763	-15.2688857444856	4.2441687124821e-42	1.21643713838707e-40	84.8746372055798
CPA2	-1.25030575920245	4.70676746618357	-15.245869547006	5.32048408255755e-42	1.51424145053665e-40	84.6499336545034
OTC	-1.67876092526492	5.36761473671498	-15.2315622744121	6.12276721426119e-42	1.73346846688081e-40	84.5103017443857
LAX1	1.63670142979643	7.51581400724638	15.2311827478569	6.14561825836217e-42	1.73691204028945e-40	84.5065982529944
SDR16C5	1.26265463894311	7.51883579227053	15.2193418852792	6.90295127003795e-42	1.93747601190651e-40	84.3910659087094
COL1A2	1.39852915058563	9.58876302657005	15.2145142862598	7.23782945537091e-42	2.02796493929712e-40	84.3439698469922
YBX2	-1.0623768965421	8.73663002898551	-15.2028876853475	8.11240180148714e-42	2.26520002879669e-40	84.2305628087241
ANPEP	-2.01011641961795	9.50949294202899	-15.186240218592	9.55138350969894e-42	2.64879749856856e-40	84.068224370882
ICAM1	1.51832209739264	8.28676434057971	15.1846567581998	9.70086745995794e-42	2.68566945641868e-40	84.0527858150607
GNA11	-1.00327319687674	9.10244789613527	-15.1795739976912	1.01966564373677e-41	2.81334233894164e-40	84.0032325707182
CES2	-1.14491568941718	10.3831046570048	-15.1575879694824	1.26494575767879e-41	3.46654865228296e-40	83.7889389636636
OTOP2	-1.78704230228667	7.52676596376812	-15.1044526302613	2.12892022636989e-41	5.71852604937803e-40	83.2714056643442
RGS5	1.62904043432793	8.36988299275362	15.1041769148932	2.13467594613143e-41	5.72452455455146e-40	83.2687215837591
SYT11	1.03213177725878	6.77300073188406	15.069198792687	3.00634265663387e-41	7.98301871126748e-40	82.9283255365264
TRPM6	-2.09721300230061	7.61405302898551	-15.0484530122732	3.68290965573731e-41	9.70031844657812e-40	82.7265423777486
CDH5	1.12428605270497	7.70751742028986	15.0205121626889	4.84018414159604e-41	1.26459537757359e-39	82.4549048853853
ARHGDIB	1.10861257863915	9.63565036956522	15.012083476909	5.25590970273124e-41	1.36881071440842e-39	82.3729912889998
CARD6	1.11778170851924	6.43227040338164	15.0076246328444	5.4900544267274e-41	1.42750199181995e-39	82.3296637870441
DEFB1	-1.25321616445901	6.03899173188406	-15.0005627116322	5.88237504407016e-41	1.52706832014671e-39	82.261049399837
PLAU	1.58708928283602	7.80005221014493	14.9948352724705	6.2210149121758e-41	1.609836199646e-39	82.2054079709989
EPHX2	-1.34828381218628	8.16447284782609	-14.9927766292266	6.34743012923528e-41	1.63993779062325e-39	82.1854100137028
GPR183	1.40743029935861	7.64301589371981	14.9887751786625	6.60052853546248e-41	1.70262205126668e-39	82.1465416642261
LAMC1	1.04055052244841	8.5402119057971	14.9403382260463	1.05931246760787e-40	2.68562978332223e-39	81.6762901306587
GXYLT2	-1.26664361147517	6.74521924637681	-14.9324102307886	1.14454326092215e-40	2.89268624156235e-39	81.5993641002085
USP2	-1.13191880953709	7.33467306280193	-14.9201198820578	1.2903953068707e-40	3.24616317832134e-39	81.4801338996283
ACVR1C	-1.21665790623257	7.06925169806763	-14.9127084180099	1.3871675680935e-40	3.47347614007512e-39	81.4082485760768
SCIN	-1.53466312953151	7.97141602657005	-14.8935849107031	1.67164388775959e-40	4.17294697695563e-39	81.2228152654478
CYP4X1	1.0159883153932	6.23255340096618	14.8862619220678	1.79538982637345e-40	4.45448550662518e-39	81.1518260176455
ADM	1.07531357466536	9.72168890338164	14.8534094354997	2.47310771405136e-40	6.08025317111176e-39	80.8334830054327
GUCY1B3	1.12258443983547	6.58075574154589	14.8461237127062	2.65506707290734e-40	6.50791779816248e-39	80.7629127043805
CYYR1	1.17223543781372	7.26065130193237	14.8419578940177	2.76504884859555e-40	6.76729048772985e-39	80.7225668628262
VIPR1	-1.39447774588678	8.40875563043478	-14.8353175737971	2.94983493085526e-40	7.1978629821815e-39	80.6582626661169
CHST11	1.14533702300612	8.25760949275362	14.8281009796964	3.16465631573756e-40	7.71046923344094e-39	80.5883878356086
MT1G	-1.29381946172616	10.7389908599034	-14.8231838755025	3.31990121324478e-40	8.06453133280133e-39	80.5407838090848
CREB3L3	-1.43522300292805	6.48281843961353	-14.8129056676961	3.66938902179173e-40	8.88692116142137e-39	80.4412928434291
PLA2G2A	1.43604865225878	11.7110580048309	14.7706255135262	5.53744724822818e-40	1.33317118860676e-38	80.0322523317039
SPARC	1.21971737116565	10.6315332753623	14.7429192868386	7.25000808776308e-40	1.73264531520938e-38	79.7644033831288
DYSF	1.36830563636364	7.37253442512077	14.7337094220794	7.92912818907152e-40	1.88662170132652e-38	79.6754018846827
TMEM45A	1.20790859446459	7.17437683816425	14.7333285910474	7.95853752346648e-40	1.89085077914991e-38	79.6717220146875
CXCL9	2.11841634655605	7.80969825603865	14.7295490248671	8.25637706173755e-40	1.95875012598974e-38	79.6352026657472
SERPINB9	1.20165738392359	8.10403647826087	14.694109985582	1.16504351527146e-39	2.7439307487937e-38	79.292921829741
KCNN3	1.06892799637479	7.14080570289855	14.6932694212868	1.17459456008536e-39	2.76242202546269e-38	79.2848065393738
GZMB	1.22766170775236	7.57763164251208	14.6798117651273	1.33859531373599e-39	3.12550466142581e-38	79.1548984345356
GIMAP4	1.06060979322365	7.4759546884058	14.6727863818534	1.43309307961769e-39	3.33656097949386e-38	79.0870965644715
TGFBI	1.19611955165924	10.1730175652174	14.6557805296277	1.69031511943332e-39	3.91300726579928e-38	78.9230156642278
APLNR	1.08603292875069	8.0703759178744	14.6343324285516	2.08138243545225e-39	4.77073990952533e-38	78.7161594819581
TNC	2.12071574672336	8.38856725845411	14.6332454177162	2.103446896196e-39	4.81452331127904e-38	78.7056783620209
S100A9	2.0183412902956	8.13827579468599	14.6268429008869	2.23822499856016e-39	5.09431294840352e-38	78.6439493561701
RBP2	-1.78626992414947	6.28114048309179	-14.5865848262539	3.30686517501646e-39	7.46387027211007e-38	78.2560036497678
ZG16B	1.12531386210261	10.0821145990338	14.5460794960082	4.89578543064604e-39	1.08542167849152e-37	77.8660209463905
KLHL5	1.34189016585331	6.7674100531401	14.5445630508347	4.96820099886099e-39	1.09997594594673e-37	77.8514274880177
TCF4	1.18195312883435	9.02274121497585	14.5387670683572	5.25496496755493e-39	1.15873047066126e-37	77.7956545735457
CLDN2	1.34614466864194	6.73076594444444	14.5314938137902	5.63829384332972e-39	1.23654403843389e-37	77.7256764955124
CNTN3	-1.38263505716676	5.45698947584541	-14.5292028378229	5.76472131741666e-39	1.2625671985086e-37	77.7036367005589
BIRC3	1.30716844666759	9.64700393236715	14.4939716469432	8.10623990112379e-39	1.75412123346422e-37	77.3648453027751
CATSPERB	1.53768615114333	7.21527530676329	14.4853584431132	8.81037979790978e-39	1.89890559808795e-37	77.2820594213306
SELENBP1	-1.40630148738149	11.0336824661836	-14.4623620590989	1.10038581958457e-38	2.35294341500906e-37	77.0611082521764
CHST2	1.07118746535137	8.02474993236715	14.4563175987304	1.16657991697805e-38	2.48467761871694e-37	77.0030516526866
RBMS1	1.02693965992751	8.08645162801932	14.445855931411	1.29067123494672e-38	2.73821125837065e-37	76.9025869298981
GBP5	1.7532612737033	7.6052293115942	14.4423371655226	1.33530173114307e-38	2.82920318550274e-37	76.8688011448874
CPXM1	1.18562479566369	6.98453521497585	14.4401614326969	1.36366474620488e-38	2.88553591023118e-37	76.8479119816624
CFI	1.73580689751812	7.2463171352657	14.4355928728034	1.42519202238311e-38	3.00789552672052e-37	76.804052709567
CXCL11	2.14607915985778	6.66976171014493	14.4329733809904	1.46171144434104e-38	3.08096921945346e-37	76.7789070208882
MGP	1.4466237204406	7.34411516425121	14.4200108017462	1.65663828497901e-38	3.47829829059353e-37	76.6544955021663
GIPC2	-1.0778529740658	8.47796423429952	-14.4182397006781	1.68521222181739e-38	3.53372694409735e-37	76.6374997930845
NCF2	1.57893195831009	7.69996104830918	14.4176264275702	1.69522059847157e-38	3.55013272496926e-37	76.6316149078254
C3	1.96926283505298	10.1318659975845	14.4143541934856	1.74963310825069e-38	3.65466422136014e-37	76.6002163935901
SLC6A6	1.05080128680981	7.55001030917874	14.4106702960219	1.81297864878179e-38	3.77727128478883e-37	76.5648706100984
CLDN1	1.45224461628555	6.90090666666667	14.3828004727142	2.37248051685868e-38	4.91775266319775e-37	76.2975658853043
FCRL5	1.58476096981316	7.1338124178744	14.3811528636777	2.4104932870662e-38	4.99018170803986e-37	76.2817687380407
SLA	1.13639279182933	7.40589835990338	14.372523814878	2.61972876171264e-38	5.4026918916995e-37	76.1990439309168
CD38	1.43253034425544	8.00014257246377	14.364589319557	2.82807372726137e-38	5.80290734112684e-37	76.1229922623612
PCSK1	1.75643355089236	7.40631637922705	14.3494120987588	3.27374806453696e-38	6.66687716751757e-37	75.9775585780112
SNX10	1.16203128834357	7.14175996859903	14.3475893164036	3.33178267219327e-38	6.77657073915054e-37	75.9600954693554
MT1M	-2.02180721319018	8.41125065942029	-14.3467366226172	3.35928239538621e-38	6.82396227592766e-37	75.951926518537
CH25H	1.06491198647518	7.1308639057971	14.3368689214378	3.69447825320407e-38	7.46753309612181e-37	75.8574041070216
IGFBP5	1.70089042003624	8.76309241545894	14.31689298808	4.47862368420913e-38	9.03003889479932e-37	75.6661221059268
MUC1	1.19402216717791	10.9053571038647	14.3006567380964	5.23671089096413e-38	1.04934388025966e-36	75.5107160774273
SLC2A3	1.51765153646124	7.64244447342995	14.2933802589873	5.6167727289202e-38	1.12411543864141e-36	75.4410882374271
CCL2	1.7651071998048	9.28184949033816	14.2856820187887	6.04885549998773e-38	1.20613436478896e-36	75.3674376609671
EVI2B	1.32255520719465	9.24215849758454	14.2310140434693	1.02346753150094e-37	2.00390010294239e-36	74.8448064173673
CSF2RB	1.22498304468768	8.33071100483092	14.2122160489177	1.22615039622803e-37	2.39209724959204e-36	74.6652538785729
C2orf88	-1.07105703088399	8.16477418599034	-14.1977044731461	1.40960196227176e-37	2.73358490320744e-36	74.5266995902917
ACPP	1.09899292345231	7.32508294927536	14.1872316995448	1.55877525581017e-37	3.01567341454418e-36	74.4267374272424
MEP1A	-1.8588535721556	10.0482421183575	-14.1862094565217	1.5741539038503e-37	3.04180441040085e-36	74.4169815244227
CHN1	1.38869380005577	6.76727396376812	14.1793788338353	1.68087131455327e-37	3.21741339609013e-36	74.3517988565525
PLEK	1.9446946366425	7.7621587294686	14.1705271093216	1.82996966639486e-37	3.49868671159799e-36	74.2673455258534
CD93	1.21523538204127	8.16954911594203	14.1703734358737	1.83267139363842e-37	3.49973476122421e-36	74.2658795053809
FBN1	1.32429129845231	7.53942393961353	14.1623659263427	1.97909671441523e-37	3.76167259718853e-36	74.1894967392257
GLCCI1	1.00646653945901	8.40162196376812	14.1191040202346	2.99716115154937e-37	5.64390102825362e-36	73.7770854834495
ADAMTS1	1.23441883177635	7.16513264009662	14.1115694325669	3.22167986549549e-37	6.05966660812121e-36	73.7053039981058
GPX7	1.18467764570553	7.93932385748792	14.1103532177557	3.25946171507013e-37	6.12364304411615e-36	73.6937184603793
PCOLCE	1.07125443495539	8.23307543961353	14.1080510374926	3.33219345585451e-37	6.25305725763183e-36	73.6717890829258
SIK1	1.17027294520357	7.77777843478261	14.101650175104	3.54303257224204e-37	6.63338966952827e-36	73.6108243605479
VIM	1.02091194450642	10.1467297342995	14.0814112387715	4.30126967033584e-37	8.01604740970502e-36	73.4181233489472
CD34	1.07206037688232	7.66008364975845	14.0795422929265	4.37896963265258e-37	8.15150463920242e-36	73.4003334533146
LRRC19	-1.6812715568879	8.41065603864734	-14.070306522192	4.78398413583971e-37	8.85472963457075e-36	73.3124333096575
PRR15	-1.04689105145009	10.2457509468599	-14.0489694905977	5.86828993286301e-37	1.07393670832159e-35	73.109438869447
COL1A1	1.28311600934189	9.54175276086957	14.0441387310879	6.14599146478227e-37	1.12349277046318e-35	73.0634955048836
MAOA	-1.29000200599554	9.24683820531401	-14.0426800487748	6.23239398598157e-37	1.13800713108075e-35	73.0496236765614
XPNPEP2	-1.83461052893196	6.6360783236715	-14.0311126939941	6.96187715885291e-37	1.26978075991603e-35	72.9396381054404
SLPI	1.53707838420245	10.3727270338164	14.0276330104344	7.19754664588734e-37	1.3112929432995e-35	72.906558608435
AQP9	2.64536422239264	7.04365383091787	14.0051093779206	8.92771496241231e-37	1.61384088825542e-35	72.6925089438301
DERL3	1.14056299491075	8.22645288164251	14.0021072688865	9.18768596448648e-37	1.65714855281765e-35	72.6639881353605
RHOJ	1.07433828004741	7.57167703140097	13.998055685083	9.5505478305903e-37	1.71878131555839e-35	72.6255005017017
MCAM	1.05970860582823	7.54196228502415	13.9951541838747	9.81915798665371e-37	1.76516743850785e-35	72.597940408812
TMEM220	-1.00828198975181	6.6687502173913	-13.9942530493554	9.90410529000942e-37	1.77847088472865e-35	72.5893813403791
MMP1	2.79124783463469	9.48772638888889	13.9913003665014	1.01876150988998e-36	1.82736129108411e-35	72.5613378329159
LAMP3	1.39427054141104	7.85188460628019	13.9789180884616	1.14673856657469e-36	2.05464701713398e-35	72.4437584875165
HCLS1	1.07313478039598	7.83680631400966	13.9737649738124	1.20461262678397e-36	2.15596473544783e-35	72.3948366367341
ICOS	1.23571822734244	6.40449244927536	13.9643648909931	1.31778995472688e-36	2.35075790935966e-35	72.3056122173315
EDN3	-1.13497512207195	8.17455036714976	-13.9592028955584	1.384389206688e-36	2.46685405678582e-35	72.2566243580647
ITGB2	1.12388161914389	8.66074805555555	13.9533021938791	1.46464026391154e-36	2.59845730664044e-35	72.2006340689465
CYR61	1.74563293823201	7.50102886714976	13.9384300241526	1.68809207319471e-36	2.99162314956241e-35	72.0595535311305
IFI44	1.08642281964585	6.65089610386473	13.9282008476859	1.86121425562889e-36	3.29125058413766e-35	71.9625488760235
CAPN13	-1.63633565288622	6.92807483816425	-13.8953159455894	2.5470096892248e-36	4.45069402791314e-35	71.6508714372216
GLB1L2	-1.02237481058282	8.27260794927536	-13.8901992567079	2.67434560476943e-36	4.65318955279528e-35	71.6024003580942
ANGPT2	1.17149814626325	6.51829634299517	13.8830416151059	2.86319470073356e-36	4.97113003008771e-35	71.5346059478401
SRGN	1.4366415927217	9.25554293236715	13.8693882734636	3.26108400057106e-36	5.64386326871994e-35	71.4053220597082
LILRB2	1.29982021604852	7.84648409903382	13.8587768662742	3.60801912473492e-36	6.21122021144779e-35	71.304874378814
SEMA6A	-1.00643068690742	8.6138266884058	-13.8123456294946	5.61365514122989e-36	9.53220739199537e-35	70.8656871376383
GEM	1.21908297608757	7.58994396618357	13.7878380696666	7.08732445384285e-36	1.18983584400207e-34	70.634091949358
C4BPA	2.19064532863915	7.69518307004831	13.7825111536951	7.45552621867516e-36	1.24906965546072e-34	70.583772971879
FPR1	1.47590265497769	6.53710965942029	13.7659509027454	8.72648750795461e-36	1.45152659664043e-34	70.4273879615945
ITGAX	1.11356222058004	7.35668173188406	13.7612448538315	9.12558520970625e-36	1.51480985947841e-34	70.382959605402
GDPD2	-1.28558031211656	6.76163176086957	-13.7607847382683	9.16556902424955e-36	1.51989451237836e-34	70.3786160990731
ROBO1	1.0996304874512	8.03578333333333	13.7599735405287	9.23648768619747e-36	1.52853524835433e-34	70.3709584966574
FAM49A	1.1800601554657	7.52679140821256	13.7563978181836	9.5556731810522e-36	1.57814273237072e-34	70.3372061368664
GUCA2A	-2.31981901847462	10.4027934154589	-13.7329942725427	1.1934284038331e-35	1.95508114825521e-34	70.1163734110925
A1CF	-1.30525160603737	8.56599485024155	-13.7001699515484	1.62963008573413e-35	2.64302580072509e-34	69.8068842614217
ME1	1.1820340228667	8.48407727777778	13.6999455677796	1.63310260805197e-35	2.6460169973532e-34	69.8047695796882
ANGPTL2	1.33311826024819	7.83720277536232	13.6837893582194	1.90353467833592e-35	3.06584163108395e-34	69.6525412500228
C8orf4	1.0731111788204	8.44749376328502	13.6789469782469	1.992970606922e-35	3.2003720684871e-34	69.6069281520366
SLC16A9	-1.78573100432237	7.00068519082126	-13.673037295803	2.10781475128229e-35	3.37811612653733e-34	69.5512697727965
AIM2	1.38789595315114	6.89861693478261	13.6653565759611	2.26699186738465e-35	3.62964382629241e-34	69.4789450215878
OLFM4	1.63641487527887	12.580173294686	13.6584835657351	2.4195633646545e-35	3.87011065344492e-34	69.4142389974935
ASPA	-1.12266536565811	5.37835257971015	-13.6579333161219	2.4322119510511e-35	3.88651685511616e-34	69.4090591987141
C4B	1.26689442052426	7.85867062560386	13.6520163184707	2.57246363969236e-35	4.09853986359221e-34	69.3533642691535
SULF1	1.1608680412019	7.85677265217391	13.6225270618382	3.40123079354137e-35	5.3767900414242e-34	69.0759271141227
FGR	1.1160101935304	7.57799640821256	13.5880352451303	4.71383236670786e-35	7.42291567745828e-34	68.7517152149827
RGS2	1.28943708798103	9.19079663768116	13.5827944095821	4.95334606599587e-35	7.78499293215657e-34	68.70248052999
POU2AF1	1.00657621576966	8.53873588405797	13.5640572578601	5.91327688992514e-35	9.24895695266348e-34	68.526515103953
CCDC3	1.42889572329895	7.54165785748792	13.5442815936056	7.12817436394784e-35	1.1074566117449e-33	68.3408979358928
COL15A1	1.24494192477691	8.78313064492754	13.5345519017133	7.81426361942587e-35	1.21057767473108e-33	68.2496119515493
FCGR3A	1.62845744708589	7.29137127777778	13.5276836333073	8.33785143093093e-35	1.28800782893592e-33	68.1851876718901
LILRB1	1.02370974986057	7.46267347342995	13.5164091311561	9.27423423245129e-35	1.42858370153143e-33	68.0794603627228
COL5A2	1.04212255033464	7.60826405555556	13.5007617945162	1.07499340571234e-34	1.64498284710275e-33	67.9327830863928
SRD5A3	1.00264961077804	8.6153264879227	13.4885181248826	1.2066034806293e-34	1.83772382040363e-33	67.818057561851
WIPF1	1.00789615469883	8.31091352898551	13.4733753798236	1.39179756775711e-34	2.107045277481e-33	67.6762231319084
BCL2A1	1.5082970618377	7.36424220772947	13.4733211608727	1.39250915513789e-34	2.107045277481e-33	67.6757154018798
VWF	1.12179989465978	7.61216877777778	13.450419757244	1.72795185406281e-34	2.59528147692927e-33	67.4613279114735
LCP2	1.20321409641664	8.35216811352657	13.4498105310481	1.73789814040333e-34	2.60781003505952e-33	67.4556266924379
SLC16A14	1.11572595266314	7.74565914251208	13.449131466134	1.74905190300323e-34	2.62212568964073e-33	67.4492720325037
GBP1	1.18417934160625	9.56188081400966	13.4416886673546	1.87607942647943e-34	2.80364099409513e-33	67.3796308749854
SLC6A20	1.49590332006413	7.45148392995169	13.4184412914916	2.33514957419353e-34	3.46561787490584e-33	67.1622059918238
HAVCR1	-1.20904487242052	5.41382369565217	-13.4121380412266	2.47787356213642e-34	3.67073138179389e-33	67.1032792915961
CXCL6	1.64707912151422	6.28997406280193	13.3425335827115	4.76732835024873e-34	6.89269154981247e-33	66.453301202629
GMFG	1.11188661935304	8.98377179710145	13.3338098863196	5.17432316559698e-34	7.45460334788268e-33	66.3719325156795
TM4SF5	-1.03499146291131	7.70323649516908	-13.3230679745583	5.72335394836348e-34	8.23099336414645e-33	66.271768432904
GJA1	1.23014501715002	7.93233893961353	13.2910780356405	7.72678122353549e-34	1.09858199180818e-32	65.9736660634168
PTPRC	1.39064542972671	8.39225307246377	13.2750359868728	8.98086529790747e-34	1.27243279822401e-32	65.8242843514841
LRRC31	-1.2893764668851	7.28674515458937	-13.2623740035413	1.01123706248879e-33	1.42036417480599e-32	65.7064286603218
PLCE1	-1.03292328799498	8.57754425120773	-13.2570524490005	1.06293361537982e-33	1.49039984327329e-32	65.6569100152725
SLC13A2	-1.50364148487172	6.82260205072464	-13.2487844152218	1.14852801510482e-33	1.60487779651492e-32	65.5799894113653
ANKRD22	1.14900694095091	8.86787745652174	13.2364042895028	1.28970407873181e-33	1.78983612156026e-32	65.4648487307537
C1orf210	-1.16568554712772	8.69607093236715	-13.2357765538547	1.29730622696143e-33	1.79731658093352e-32	65.4590116693388
CXCL10	2.24040146563023	8.34045312560387	13.2273441118999	1.40386362118213e-33	1.93668826042706e-32	65.3806126468192
FMO5	-1.29602404601228	7.63676932608696	-13.2224218980304	1.47005088693035e-33	2.02455906470382e-32	65.334858658248
TMEM154	1.12431920112939	7.20900480676328	13.2061361310585	1.71201857702965e-33	2.34586963704122e-32	65.183525064563
C1S	1.2100480842164	8.94999565942029	13.1903546536201	1.98428699285587e-33	2.69846426116324e-32	65.0369498825185
ART3	1.01476464061629	5.69914502415459	13.1780827732455	2.22548800413536e-33	3.00635125147164e-32	64.9230205018138
SAMSN1	1.13826028353318	6.39994790821256	13.1773072698159	2.24167674422563e-33	3.02461484542001e-32	64.9158223560307
NAT2	-1.06748920468488	7.41309053140097	-13.1424993848657	3.10298771632771e-33	4.14011932496237e-32	64.592917561901
TM6SF2	-1.35116963343559	7.47196575603865	-13.1390589868973	3.20426758365776e-33	4.26125634222768e-32	64.5610207934915
CA12	-1.22991205082264	10.2277947004831	-13.1277431176192	3.561208367859e-33	4.72820238448339e-32	64.4561328219826
TM4SF18	1.01427547141662	6.78818648067633	13.114925864363	4.01358628282861e-33	5.31623694489977e-32	64.3373732986821
CALCRL	1.37438411105689	6.73867123188406	13.1149169292104	4.01392082419053e-33	5.31623694489977e-32	64.3372905258196
CST7	1.05288795085053	8.52824598792271	13.1106183597666	4.17812975767735e-33	5.52471820114032e-32	64.2974724258371
CHST15	1.09814609383714	8.09817425845411	13.0727908417475	5.94454053712023e-33	7.78442612963262e-32	63.9473049181712
IL1A	1.67970314298662	6.35725100966184	13.0551292722808	7.00738223967323e-33	9.13207448090855e-32	63.7839563388744
STEAP4	1.61021720315115	6.89655824396135	13.0548971770858	7.02254167752784e-33	9.14449717960777e-32	63.7818103447406
CD79A	1.75238498556888	9.07545186714976	13.0542347614288	7.06598776003889e-33	9.19340307699038e-32	63.7756856171367
NR1H4	-1.72154251624373	5.64318721497585	-13.0507208227209	7.30097698409183e-33	9.48426674408284e-32	63.7431977310368
TNFRSF9	1.12806680291411	6.58401136231884	13.0210954684919	9.61844257361601e-33	1.23662429006198e-31	63.4694435347249
TFF1	1.37419581462633	11.0389235507246	13.0097028533992	1.06933966398152e-32	1.36941204723118e-31	63.3642388871792
ISX	-1.30666987430285	7.67557768599034	-13.002332098024	1.14518295217323e-32	1.46307925752886e-31	63.2961944987867
SLAMF1	1.0907649059537	6.35436889371981	13.0000912030499	1.16928680272719e-32	1.48919120933539e-31	63.2755104996026
KDR	1.1435105766174	7.31635933333333	12.9943564811574	1.23329902841532e-32	1.56703225260183e-31	63.2225844528711
IL7R	1.5619292800474	8.277383	12.9888027130377	1.29861776723561e-32	1.64488209940342e-31	63.171337787071
EDNRA	1.18631233686558	6.4995472826087	12.9783714338821	1.43076224702826e-32	1.80662915900981e-31	63.0751094298294
CYTIP	1.35220102976855	8.15473414492754	12.9708115416271	1.53482895010729e-32	1.93202984261763e-31	63.0053899062369
REG1A	3.55860360715282	9.98852836956522	12.9686153549747	1.56645108388323e-32	1.97030933159337e-31	62.9851392434639
SELL	1.94085996291132	7.90753274637681	12.9649132917727	1.62123228191934e-32	2.03606227306579e-31	62.9510064227464
