ID	T_cells	CD8_T_cells	Cytotoxic_lymphocytes	B_lineage	NK_cells	Monocytic_lineage	Myeloid_dendritic_cells	Neutrophils	Endothelial_cells	Fibroblasts
169	GSM1900175_treat	6.80762107142857	5.622234	6.024639	7.72559077777778	5.39327328571429	7.72925042857143	5.4500888	7.12928223076923	6.430949625	8.461244875
170	GSM1900176_treat	8.02589185714286	7.169008	6.60936971428571	9.32887944444444	5.59769357142857	7.70335342857143	5.78569	7.15573176923077	6.7456988125	9.33630625
171	GSM1900180_treat	6.63076814285714	5.417651	5.62782314285714	8.47070944444445	5.42816871428571	7.08280242857143	5.5125256	6.95685746153846	6.61632746875	8.741715875
172	GSM1900181_treat	7.51388592857143	5.626236	5.553477	8.16107077777778	5.66491371428571	7.16558585714286	5.6735856	6.77078707692308	6.29556996875	8.003293375
173	GSM1900184_treat	7.07708657142857	5.532711	5.37724542857143	9.106935	5.46385457142857	7.56077985714286	5.492531	7.08016469230769	6.41373696875	8.482015125
174	GSM1900185_treat	6.96863907142857	5.727935	5.75967228571429	8.80483244444445	5.54355871428571	7.66845071428571	5.4767384	7.98481553846154	6.35123396875	8.617645875
175	GSM1900186_treat	6.78645164285714	5.542719	5.54335657142857	8.07680322222222	5.47781871428571	7.746718	5.495362	7.19515638461538	6.26240603125	8.0185935
176	GSM1900192_treat	7.0906505	6.20751	5.98279771428571	8.37049955555556	6.01358271428571	7.46091171428571	6.1818034	6.91260676923077	6.3638570625	8.455685
177	GSM1900195_treat	7.55977678571429	5.936049	5.83171742857143	9.75491622222222	5.20237442857143	8.36229942857143	5.9109478	8.24132153846154	6.6004738125	9.1510035
178	GSM1900202_treat	6.69418635714286	5.609776	5.43461728571429	7.19185377777778	5.64484657142857	7.45811971428571	5.3792718	6.84922946153846	6.414131875	8.66952425
179	GSM1900204_treat	6.15913771428571	5.442635	5.29364228571429	6.15401211111111	5.42413985714286	6.852472	5.1514188	6.80381346153846	6.420861125	7.840048875
180	GSM1900206_treat	7.289194	5.724119	5.53969757142857	9.42963433333333	5.31402414285714	7.68538685714286	5.4608536	7.19137769230769	6.45259515625	8.59598375
181	GSM1900208_treat	6.51114078571429	5.580385	5.580353	6.94538288888889	5.30146728571429	7.68891814285714	5.2410208	7.62283207692308	6.46695984375	8.25560475
182	GSM1900210_treat	6.662053	5.670578	5.68188457142857	6.60412722222222	5.67549042857143	7.27014971428571	5.3603926	7.62527261538462	6.43106653125	8.865753875
183	GSM1900213_treat	7.45502564285714	6.023008	5.61597714285714	8.91729411111111	5.59976614285714	7.31439085714286	5.6337186	6.67387438461538	6.43434175	8.227957125
184	GSM1900214_treat	7.166569	5.625002	5.48252757142857	8.45708511111111	5.53660728571429	7.57545842857143	5.3897262	7.00007415384615	6.66616178125	8.82249225
185	GSM1900215_treat	6.49074878571429	5.441919	5.38426242857143	6.33041222222222	5.56670385714286	7.45147242857143	5.1912674	6.93770123076923	6.31370146875	8.116624625
186	GSM1900217_treat	6.92648507142857	5.686904	5.45779514285714	8.42145755555556	5.56307757142857	7.43319542857143	5.702193	6.82098561538462	6.5104308125	8.574459375
187	GSM1900227_treat	6.60600671428571	5.673148	5.65373371428571	7.38543944444444	5.51590057142857	7.19306828571429	5.5007214	6.93288138461538	6.859335625	9.191081625
188	GSM1900230_treat	6.18001485714286	5.54876	5.36340485714286	6.07042788888889	5.42517242857143	6.30789828571429	5.2880986	6.69369169230769	7.07339434375	8.140241625
189	GSM1900233_treat	6.76639335714286	6.106864	5.84044671428571	7.10049122222222	5.64869585714286	7.86402428571429	5.8975622	8.34092415384615	7.34601621875	9.442100125
190	GSM1900236_treat	6.3077025	5.837522	5.66399342857143	6.01178455555556	5.64242085714286	5.99585785714286	5.3158392	6.60713538461538	6.24805771875	7.26445475
191	GSM1900239_treat	6.81450328571429	5.901046	5.50875671428571	8.39456088888889	5.54445228571429	6.96051042857143	5.7875344	6.67483423076923	6.69958578125	8.262113
192	GSM1900241_treat	7.06705092857143	5.772274	5.78634771428571	8.45815133333333	5.43966028571429	7.44164428571429	6.3050026	6.92862576923077	6.86571746875	9.068816375
193	GSM1900244_treat	6.84910328571429	5.461926	5.806188	7.04526144444444	5.60400914285714	7.721861	5.9197818	6.88833969230769	7.08137753125	8.9775265
194	GSM1900246_treat	6.32451521428571	5.709305	5.64838357142857	6.41751044444444	5.558106	6.89469528571429	5.4220418	6.81299761538462	6.426045625	7.817177875
195	GSM1900248_treat	7.70910592857143	6.016262	5.75380842857143	9.80793211111111	5.46756428571429	7.781878	6.2777852	6.75138392307692	6.918501875	9.130163875
196	GSM1900251_treat	7.61169842857143	6.197117	6.01357042857143	8.78933955555556	5.54398714285714	7.89017742857143	6.051906	7.30830246153846	7.04040084375	9.830067125
197	GSM1900254_treat	6.91255628571429	5.735241	6.00935885714286	7.09758	5.524592	7.55459585714286	5.419164	7.18949992307692	6.7205379375	8.591144625
198	GSM1900257_treat	7.17251742857143	5.877131	6.117813	7.71765666666667	5.77415728571429	7.783526	5.3142078	7.53434584615385	6.4064019375	7.975951875
199	GSM1900260_treat	6.92792785714286	5.836471	5.81812271428571	7.63037022222222	5.837547	7.40481771428571	5.5190746	6.625386	6.58254190625	8.1697375
200	GSM1900263_treat	6.68915764285714	6.164144	5.78562057142857	6.69485033333333	5.73277628571429	7.10483114285714	5.572568	6.85121223076923	6.506739625	8.385966125
201	GSM1900265_treat	6.52361507142857	5.643165	5.64226985714286	6.89756011111111	5.88046514285714	7.31091528571429	5.4934084	7.12672346153846	6.44433009375	7.914928875
202	GSM1900268_treat	6.63445621428571	5.504377	5.72189828571429	6.47659322222222	5.79906585714286	7.92658257142857	5.4930444	7.79740953846154	6.470980125	8.194635375
203	GSM1900271_treat	6.88508221428571	5.435109	5.52258385714286	7.97255266666667	5.25968457142857	7.94788614285714	5.8491258	7.20429546153846	6.82896271875	9.816789375
204	GSM1900274_treat	6.82943721428571	5.848333	5.698092	8.67375377777778	5.69500214285714	7.77717385714286	5.6699344	7.71219407692308	7.1066885	9.146258
205	GSM1900277_treat	7.2559315	5.636103	5.60373657142857	9.25247211111111	5.40670214285714	7.35353214285714	5.5495622	6.93785569230769	6.72726990625	9.010282625
206	GSM1900280_treat	6.82954421428571	6.079493	5.793305	6.41139733333333	5.86875057142857	7.127983	5.6801434	6.74228730769231	6.64770984375	8.081345125
207	GSM1900283_treat	7.67302864285714	5.834757	5.67278385714286	9.25493888888889	5.54201942857143	8.22941185714286	5.841899	8.94918592307692	7.1837941875	9.812962375
208	GSM1900285_treat	7.18328485714286	5.227991	5.88982271428571	8.68347366666667	5.57456842857143	8.11833242857143	5.8932254	8.19147669230769	7.121155875	9.96119025
209	GSM1900288_treat	6.36171785714286	5.784656	5.83985271428571	6.28530388888889	5.90582785714286	6.43966328571429	5.4918046	6.65563392307692	6.50538853125	7.66912875
210	GSM1900291_treat	7.284258	5.925599	5.83776457142857	8.53636555555556	5.663013	7.28655471428571	5.5112014	6.81808361538461	6.274471125	7.830456875
211	GSM1900294_treat	7.27279471428571	5.903285	6.61261157142857	7.99634866666667	5.84540957142857	8.01955314285714	5.8442392	6.88077869230769	6.77683178125	9.188724125
212	GSM1900297_treat	6.94701628571429	5.210127	5.72462542857143	8.32466744444444	5.57926728571429	7.453266	5.400722	7.00330846153846	7.074784125	9.294355375
213	GSM1900299_treat	6.73868285714286	5.384789	5.42928442857143	7.29716611111111	5.51515028571429	7.21741871428571	5.3747448	7.06613007692308	6.75233428125	8.99808275
214	GSM1900302_treat	6.87606764285714	5.820512	5.59666871428571	7.56965422222222	5.91836514285714	6.94573142857143	5.4070166	6.53569015384615	6.30447225	8.201173125
215	GSM1900305_treat	6.81449164285714	6.553121	6.29209942857143	6.15606766666667	6.15173514285714	7.00746157142857	5.8250318	6.48288461538462	6.5063156875	8.28162475
216	GSM1900307_treat	6.56041214285714	5.389548	5.63032585714286	6.777862	5.76327528571429	7.02547842857143	5.5433002	6.78943738461538	6.7666054375	9.0875765
217	GSM1900310_treat	7.73582735714286	6.015181	5.762799	9.67017866666667	5.55971042857143	7.52808485714286	5.9777164	6.79248	6.47825596875	8.751042625
218	GSM1900313_treat	6.99571714285714	5.712638	5.65031742857143	7.77320388888889	5.63879228571429	6.780866	5.4915484	6.54452630769231	6.65520034375	8.87103875
219	GSM1900314_treat	7.73264078571429	6.191996	6.24026457142857	9.21852744444444	5.42807485714286	7.72972557142857	5.928971	6.60625992307692	6.76306996875	9.369769
220	GSM1900315_treat	7.49952285714286	6.017497	6.00475228571429	7.34466477777778	5.609349	8.27862042857143	5.815762	7.09295007692308	6.78489434375	8.913600875
221	GSM1900316_treat	7.49274792857143	5.823994	5.89122257142857	8.98400666666667	5.69279057142857	7.52219414285714	5.9583602	7.131261	6.53378134375	8.503471125
222	GSM1900317_treat	6.40467042857143	5.834763	5.86483428571429	6.40996755555556	6.09570271428571	6.84426742857143	5.6927658	6.82032038461538	6.27298690625	8.13773075
223	GSM1900318_treat	6.67584807142857	5.505583	5.71853385714286	6.65653766666667	5.60312785714286	7.20037771428571	5.3599156	7.74196192307692	6.4997088125	8.54144325
224	GSM1900319_treat	5.98760571428571	5.416514	5.21063114285714	6.57018066666667	5.52375185714286	6.509731	5.2122834	6.54709784615385	6.7969224375	8.8174085
225	GSM1900320_treat	7.17799471428572	5.703417	6.08869014285714	7.28210711111111	5.95332642857143	8.209402	5.9805982	8.56239576923077	7.66029459375	10.023873875
226	GSM1900321_treat	7.15177964285714	6.265375	5.85826271428571	8.21914388888889	5.37889642857143	7.29979085714286	5.3435616	6.95148669230769	6.61487934375	9.0475645
227	GSM1900322_treat	7.42628864285714	5.45613	5.63092285714286	8.571496	5.49805757142857	7.944464	5.5036336	7.47558176923077	7.0021624375	9.75264
228	GSM1900323_treat	6.79523	6.381243	5.920176	6.66500844444444	5.78177371428571	7.35103271428571	5.9217076	7.06793107692308	6.74362690625	8.397325875
229	GSM1900324_treat	6.92342257142857	5.447934	5.70894671428571	8.29848177777778	5.469115	7.90211542857143	5.6312692	7.52046246153846	7.05488603125	9.215328625
230	GSM1900325_treat	6.70675878571429	5.649482	5.70957814285714	7.06366766666667	5.72225971428571	7.27929828571429	5.2716096	7.184591	6.88688071875	9.4588055
231	GSM1426090_treat	6.98089457142857	5.915582	6.00339	8.04370911111111	5.73018085714286	7.71706314285714	5.5131488	6.79004030769231	6.76431296875	8.7397835
232	GSM1426091_treat	6.48025007142857	5.582875	5.65429328571429	6.62622777777778	5.86687028571429	6.88823085714286	5.5148996	6.58424284615385	6.382552625	8.404640625
233	GSM1426092_treat	6.36490978571429	5.626647	5.32102471428571	6.60098433333333	5.73835885714286	6.70581028571429	5.445504	6.50716976923077	6.2227416875	7.670982625
234	GSM1426093_treat	6.75612557142857	5.587869	5.67407971428571	7.41376433333333	5.52375285714286	7.54416857142857	5.4231588	6.77866646153846	6.67123859375	9.2367045
235	GSM1426094_treat	7.47750971428571	5.810531	6.71259257142857	8.72769022222222	5.75144385714286	8.17745614285714	5.8745452	8.05013284615385	7.8171416875	10.962154
236	GSM1426095_treat	7.52033157142857	6.338043	6.96604057142857	8.60776455555555	5.704041	7.92734628571429	5.5436334	7.854358	7.27355303125	10.427084375
237	GSM1426096_treat	6.97106407142857	6.00658	6.07618257142857	7.111321	5.56712885714286	7.60636071428571	5.5486118	8.29223730769231	6.50420896875	8.3145795
238	GSM1426097_treat	7.37410771428571	5.913146	5.55667471428571	9.76290466666667	5.33465814285714	7.78188157142857	5.3125188	7.75151753846154	6.355774	8.787791875
239	GSM1426098_treat	7.01863378571429	5.524319	5.56972985714286	7.48565122222222	5.70126528571429	8.24023585714286	5.8346206	8.11452938461538	6.89740790625	8.51207575
240	GSM1426099_treat	6.74677492857143	5.540374	5.84220828571429	7.86688388888889	5.41025842857143	7.64974428571429	5.410037	7.24850123076923	6.53825978125	8.657959375
241	GSM1426100_treat	7.98334542857143	6.554385	6.44410914285714	9.58773055555556	5.55409871428571	7.61601785714286	5.7544004	7.26108861538462	6.89457384375	9.587399125
242	GSM1426101_treat	6.75629992857143	5.562933	5.46691585714286	7.64654166666667	5.47485714285714	7.80875571428571	5.6324752	7.45249946153846	7.14954603125	8.949689625
243	GSM1426102_treat	7.46548	5.515576	5.44302785714286	8.35246033333333	5.63113042857143	7.14085614285714	5.62425	6.82020769230769	6.35977965625	8.195301125
244	GSM1426103_treat	7.03765514285714	5.461466	5.288309	9.36615533333333	5.45471785714286	7.50602971428571	5.4786682	7.16405184615385	6.49478884375	8.67696025
245	GSM1426104_treat	6.91224978571429	5.53348	5.62917571428571	9.03929211111111	5.53324271428571	7.59033957142857	5.4505042	8.03058030769231	6.43531359375	8.83563725
246	GSM1426105_treat	7.51639728571429	5.650333	5.72743928571429	10.0657027777778	5.21519114285714	8.19370128571429	5.8941432	8.34089392307692	6.74204353125	9.391499625
247	GSM1426106_treat	6.63732071428571	5.471469	5.327933	7.31045588888889	5.63541357142857	7.40876071428571	5.3468792	6.91136692307692	6.47924134375	8.88603675
248	GSM1426107_treat	7.24352721428571	5.539972	5.44123814285714	9.71096144444444	5.32187328571429	7.60168114285714	5.4657234	7.27436023076923	6.5546610625	8.82297675
249	GSM1426108_treat	6.43699264285714	5.45959	5.44829185714286	7.054869	5.32419685714286	7.61549614285714	5.2504402	7.64748746153846	6.57964475	8.465454
250	GSM1426109_treat	7.11901492857143	5.465471	5.40220928571429	8.65779266666667	5.48283928571429	7.515118	5.3650776	7.07521353846154	6.772718125	9.04625025
251	GSM1426110_treat	6.42627871428571	5.414266	5.26780171428571	6.42654344444444	5.54947342857143	7.388042	5.1480042	7.01886153846154	6.37435909375	8.3143575
252	GSM1426111_treat	6.87092307142857	5.548413	5.34383742857143	8.629077	5.54769314285714	7.381151	5.6482904	6.87621415384615	6.60061809375	8.797478375
253	GSM1426112_treat	6.94928428571429	5.875736	5.80940442857143	7.54625244444444	5.68622685714286	7.64115385714286	5.7847286	6.99742561538462	6.77883959375	8.41651075
254	GSM1426113_treat	7.49725285714286	5.843775	5.78180414285714	8.58082944444444	5.83723528571429	7.699908	6.0656988	6.97100553846154	6.58353321875	8.650279
255	GSM1426114_treat	7.30661635714286	5.622348	5.48983442857143	9.45045988888889	5.46302028571429	8.098069	5.7873204	7.46950107692308	6.998571125	9.66372225
256	GSM1426115_treat	7.43823842857143	5.74664	6.06310328571429	8.210159	5.82416871428571	8.17168357142857	5.9611582	7.31268038461538	6.831957875	9.315027375
257	GSM1426116_treat	7.75665642857143	5.848363	5.84708328571429	8.82057511111111	5.57027628571429	8.32232514285714	5.7556774	7.57903515384615	6.91506815625	9.308995375
258	GSM1426117_treat	7.07018114285714	5.742508	5.92400342857143	7.69778933333333	5.69641671428571	7.29467042857143	5.745261	6.87567	6.60278628125	8.26566125
259	GSM1426118_treat	7.60318142857143	5.392732	5.71193057142857	10.2943294444444	5.54753314285714	7.66657771428571	6.4297894	6.87082246153846	6.7556340625	8.855218
260	GSM1426119_treat	7.5194705	5.790079	5.93056257142857	9.02107277777778	5.70790557142857	7.98679685714286	6.7531806	6.83613507692308	6.89624278125	9.34664475
261	GSM1426120_treat	7.57982864285714	5.780561	5.73682014285714	9.25269588888889	5.60285742857143	7.52615614285714	6.0892814	6.75054153846154	6.55384971875	8.4139615
262	GSM1426121_treat	7.10058564285714	5.729631	5.86728514285714	7.84681944444444	5.57033942857143	8.096132	5.8536886	7.29579592307692	7.0520705	9.1067865
263	GSM1426122_treat	6.59050385714286	5.323396	5.73549242857143	8.13977288888889	5.81290471428571	7.38956528571429	5.3400396	6.86709969230769	6.51681346875	8.451754
264	GSM1426123_treat	6.63228878571429	5.566663	5.64237957142857	7.15875033333333	5.685726	7.35550785714286	5.8196712	7.24594392307692	6.8858936875	9.08475575
265	GSM1426124_treat	7.77753985714286	6.228668	6.774836	8.84622244444444	6.07834771428571	8.10616057142857	5.756749	7.11071	6.6721040625	9.19766925
266	GSM1426125_treat	6.54585085714286	5.567651	5.53557357142857	7.51460522222222	5.48857114285714	7.18161614285714	5.4893998	7.00016869230769	7.01616703125	9.425428625
267	GSM1426126_treat	6.72200807142857	5.800988	5.75292671428571	7.19092644444444	5.60853342857143	7.77996014285714	5.9063832	8.41360076923077	7.58158775	9.6608345
268	GSM1426127_treat	6.75516092857143	5.692035	5.39976671428571	8.60856788888889	5.50260828571429	6.98343	5.763987	6.70815253846154	6.80792171875	8.45452025
269	GSM1426128_treat	7.01791585714286	5.603526	5.689142	8.65151755555556	5.41263685714286	7.39110842857143	6.2260222	7.01423176923077	7.031364875	9.2924455
270	GSM1426129_treat	6.78537714285714	5.38565	5.67281771428571	7.14846244444444	5.56362314285714	7.63627142857143	5.9158296	6.98873653846154	7.24580959375	9.20336425
271	GSM1426130_treat	6.24114021428571	5.584354	5.53963557142857	6.50348355555556	5.52537485714286	6.90641	5.3875938	6.83378907692308	6.50894375	8.02367725
272	GSM1426131_treat	7.67072771428571	5.725944	5.64707985714286	10.1221523333333	5.40433157142857	7.67009528571429	6.236009	6.87189330769231	7.10394484375	9.378923375
273	GSM1426132_treat	7.55854607142857	5.892637	5.925939	9.01092444444444	5.48698871428571	7.79763214285714	6.0018296	7.38996376923077	7.2475816875	10.093524375
274	GSM1426133_treat	6.84379414285714	5.557136	5.82467757142857	7.19152688888889	5.46256971428571	7.505637	5.4100188	7.24280069230769	6.8402886875	8.803808125
275	GSM1426134_treat	7.11078435714286	5.632615	5.96549171428571	7.86065244444444	5.71253014285714	7.688022	5.3217048	7.60977953846154	6.48902890625	8.172180875
276	GSM1426135_treat	6.88400628571429	5.611191	5.68045914285714	7.76765833333333	5.75059971428571	7.365775	5.506615	6.70360661538461	6.67569715625	8.363084625
277	GSM1426136_treat	6.62007657142857	5.887367	5.67967271428571	6.79996966666667	5.68195657142857	7.10560157142857	5.5495204	6.86328053846154	6.6014266875	8.59081125
278	GSM1426137_treat	6.45196478571429	5.553304	5.478337	6.98827322222222	5.80558885714286	7.27679514285714	5.4533946	7.14345676923077	6.50161003125	8.09799275
279	GSM1426138_treat	6.82269664285714	5.341182	5.40500657142857	8.12624144444444	5.25259242857143	7.844756	5.8008312	7.30266861538461	6.9574364375	10.055982625
280	GSM1426139_treat	6.78085714285714	5.648903	5.58327542857143	8.86932411111111	5.64137614285714	7.68876571428571	5.6518574	7.82822807692308	7.30620465625	9.3845555
281	GSM1426140_treat	7.20823185714286	5.500755	5.51770071428571	9.527561	5.39881842857143	7.31774014285714	5.5350872	7.03416976923077	6.8803566875	9.238429875
282	GSM1426141_treat	6.76653335714286	5.791946	5.67054128571429	6.48129988888889	5.79231485714286	7.128173	5.6402806	6.81134946153846	6.7601014375	8.278630625
283	GSM1426142_treat	7.13379935714286	5.29818	5.71003542857143	8.88671066666667	5.50328071428571	7.98428928571429	5.8186524	8.298984	7.32571965625	10.203604375
284	GSM1426143_treat	6.28384157142857	5.625339	5.69171585714286	6.389636	5.793188	6.52681	5.477569	6.64939830769231	6.58315846875	7.877452875
285	GSM1426144_treat	7.2309105	5.669858	5.71504771428571	8.75737522222222	5.63132214285714	7.256897	5.4545912	6.83454715384615	6.33502590625	8.0356335
286	GSM1426145_treat	7.22308414285714	5.722298	6.38732042857143	8.156793	5.72196885714286	7.90581028571429	5.798637	6.96003838461538	6.9320316875	9.427493375
287	GSM1426146_treat	6.89577421428571	5.196894	5.59693385714286	8.50617233333333	5.54204071428571	7.42026985714286	5.384707	7.09209192307692	7.25052228125	9.5328245
288	GSM1426147_treat	6.68462985714286	5.320659	5.34950457142857	7.41150788888889	5.50981957142857	7.21846442857143	5.3783342	7.14482246153846	6.90003753125	9.218859875
289	GSM1426148_treat	6.75463028571429	6.099371	6.08721842857143	6.233596	5.96118214285714	7.01316657142857	5.7641352	6.50798607692308	6.60684109375	8.4837555
290	GSM1426149_treat	6.50230107142857	5.366358	5.52008714285714	6.86990333333333	5.659702	7.03027185714286	5.4938014	6.81400053846154	6.90487890625	9.3095205
291	GSM1426150_treat	7.69346078571429	5.749694	5.63850871428571	9.97376466666667	5.53722057142857	7.47399128571429	5.9822206	6.87182630769231	6.5954708125	8.966306875
292	GSM1426151_treat	6.93657114285714	5.543459	5.518868	7.94278633333333	5.54940414285714	6.81662442857143	5.4822712	6.55724815384615	6.76561725	9.103979375
293	GSM1426152_treat	7.69571135714286	5.85794	6.05068257142857	9.47724622222222	5.37054071428571	7.64420185714286	5.8793976	6.66839861538462	6.91946359375	9.6175185
294	GSM1426153_treat	7.44364892857143	5.733268	5.87925557142857	7.47236333333333	5.59552971428571	8.10663285714286	5.7585942	7.16343715384615	6.909967375	9.140660375
295	GSM1426154_treat	7.44722164285714	5.573529	5.74522942857143	9.24040211111111	5.59166028571429	7.453013	5.8979716	7.19554669230769	6.637872	8.718386375
296	GSM1426155_treat	6.32920771428571	5.6526	5.70912428571429	6.51185511111111	5.91373057142857	6.88495614285714	5.6500996	6.83221646153846	6.329014625	8.330989625
297	GSM1426156_treat	6.61116278571429	5.425247	5.58774485714286	6.76109988888889	5.56560185714286	7.185107	5.347153	7.792253	6.5716068125	8.747709875
298	GSM1426157_treat	5.91714478571429	5.403572	5.12741042857143	6.69065866666667	5.47866971428571	6.56443971428571	5.2095126	6.57568315384615	6.9456655	9.042969
299	GSM1426158_treat	7.10053507142857	5.539616	5.94984242857143	7.39668811111111	5.87099214285714	8.05876314285714	5.9569798	8.64553353846154	7.93009	10.27642025
300	GSM1426159_treat	7.0953925	5.920731	5.72509085714286	8.38735611111111	5.37225985714286	7.285018	5.31712	7.03783069230769	6.75310690625	9.28236625
301	GSM1426160_treat	7.38504121428571	5.366498	5.51769514285714	8.78310688888889	5.45888185714286	7.83576242857143	5.5072308	7.59764161538462	7.19174925	10.007093875
302	GSM1426161_treat	6.75929885714286	6.030531	5.773123	6.734925	5.71345228571429	7.31761814285714	5.8844364	7.08983215384615	6.85738553125	8.6097215
303	GSM1426162_treat	6.86715514285714	5.394319	5.58414028571429	8.47562133333333	5.44993385714286	7.80561485714286	5.632861	7.61893530769231	7.244280125	9.455528
304	GSM1426163_treat	6.64971628571429	5.51039	5.58370642857143	7.16671	5.62588728571429	7.26181085714286	5.2571884	7.22942153846154	7.02568984375	9.69840275
305	GSM1426164_treat	6.88451885714286	5.555131	5.51456857142857	7.03269833333333	5.66101485714286	6.40407014285714	5.6380242	6.41874584615385	6.551538875	8.648106375
306	GSM1426165_treat	6.5428905	5.734224	5.52242971428571	6.64962288888889	5.95793585714286	6.047131	5.6819262	6.66557176923077	6.46099671875	8.030052625
307	GSM1426166_treat	6.29821057142857	5.547024	5.53187342857143	6.738354	5.53050685714286	6.48476128571429	5.2764358	6.55080992307692	6.20302396875	7.533250125
308	GSM1426167_treat	7.05454835714286	5.603113	5.48700428571429	7.38490866666667	5.79561871428571	6.66222557142857	5.5297908	6.46827584615385	6.631037625	9.14004275
309	GSM1426168_treat	6.59420157142857	5.954214	5.63436042857143	7.33029955555556	5.903636	6.29644642857143	5.4667532	6.50211661538462	6.6984915	8.977831875
310	GSM1426169_treat	6.30246864285714	5.580772	5.70847785714286	6.39182466666667	5.99588671428571	5.886584	5.1334642	6.39784453846154	6.11180771875	7.884573125
311	GSM1426170_treat	6.72087828571429	5.629958	5.56528957142857	6.97932522222222	5.72407528571429	6.30587171428571	5.3501442	6.41870515384615	6.6636594375	9.02621375
312	GSM1426171_treat	6.07815828571429	5.454962	5.29394714285714	6.34630311111111	5.774132	6.08957485714286	5.120472	6.44934038461538	6.28964534375	7.492649125
313	GSM1426172_treat	6.14474092857143	5.352827	5.27944085714286	6.23679322222222	5.52338371428571	6.50895985714286	5.353097	6.52173907692308	6.2742690625	8.262585125
314	GSM1426173_treat	6.13615792857143	5.391053	5.27386471428571	6.082649	5.64186985714286	5.82942214285714	5.1253464	6.37948646153846	6.21433853125	7.897934125
315	GSM1426174_treat	7.08566057142857	5.435896	5.50550214285714	7.78589566666667	5.72384614285714	6.53026757142857	5.4812774	6.35004569230769	6.432648	8.28367675
316	GSM1426175_treat	6.50817592857143	5.932991	5.50933657142857	6.64661577777778	5.71634771428571	6.72108814285714	5.2774312	6.50275769230769	6.3157783125	8.321644375
317	GSM1426176_treat	6.53544192857143	5.533774	5.54201685714286	6.795048	5.88559071428571	7.101485	5.3921092	6.43946	6.454251	8.959746
318	GSM1426177_treat	6.67687507142857	5.787716	5.53505771428571	7.40075766666667	5.79016057142857	6.84119642857143	5.637819	6.399888	6.400031125	8.304501875
319	GSM1426178_treat	6.81458285714286	5.61451	5.58207057142857	7.12793466666667	5.73811842857143	6.91949	5.527605	6.74201669230769	6.6365795625	8.916410625
320	GSM1426179_treat	6.77057635714286	5.749469	5.41361842857143	8.388954	5.79377157142857	6.38370914285714	5.2129976	6.49308723076923	6.5788583125	8.1454
321	GSM1426180_treat	6.82277014285714	5.498405	5.34494114285714	7.54818588888889	5.77203857142857	6.82922542857143	5.6297424	6.47899507692308	6.6120195	8.70671325
322	GSM1426181_treat	6.37964464285714	5.685964	5.52768171428571	6.58285544444444	6.06795571428571	6.87214071428571	5.5354402	6.50769746153846	6.47069715625	8.273968
323	GSM1426182_treat	6.45085278571429	5.327171	5.51190542857143	6.43737922222222	5.73128271428571	6.467939	5.3306514	6.54248707692308	6.71155728125	8.945301875
324	GSM1426183_treat	6.68252321428571	5.55702	5.54879028571429	6.94903277777778	5.82296728571429	6.72629314285714	5.2435738	6.39737461538462	6.34279665625	8.321183875
325	GSM1426184_treat	6.54106342857143	5.920214	6.14453057142857	6.52861144444444	6.16891414285714	6.10072957142857	5.1663266	6.39036430769231	6.22477346875	7.755441
326	GSM1426185_treat	6.55407842857143	5.543775	5.45925642857143	7.46650155555556	5.75775757142857	6.84625228571429	5.529804	6.57940946153846	6.3432274375	8.099364625
327	GSM1426186_treat	6.64654335714286	5.408892	5.76914557142857	6.77126022222222	5.70984014285714	6.76273728571429	5.4857202	6.56721653846154	6.94202675	9.040107375
328	GSM2332119_treat	7.21150107142857	6.224021	5.951628	9.22814911111111	5.670884	7.71847814285714	6.4336198	6.70993230769231	6.46842996875	8.60356925
329	GSM2332120_treat	6.68346678571429	5.413628	5.64581157142857	7.47456233333333	5.46629885714286	7.58953028571429	5.6051634	7.71066815384615	6.71938784375	8.96478275
330	GSM2332121_treat	6.68340321428571	5.93698	5.83837371428571	7.02808944444444	5.59877314285714	7.13986328571429	5.278061	6.90945384615385	6.58440575	8.172470375
331	GSM2332122_treat	7.13873735714286	5.943965	5.75078842857143	7.67572011111111	5.77335442857143	7.39739757142857	5.5321664	6.95243061538462	6.54918534375	8.6191625
332	GSM2332123_treat	7.22362764285714	5.630651	5.64008114285714	8.65128355555556	5.55011928571429	7.06578857142857	5.3797572	6.61400492307692	6.4268785	8.571973375
333	GSM2332124_treat	6.800293	5.861598	5.97397628571429	7.57265722222222	5.70338757142857	6.94186728571429	5.4172962	6.67849915384615	6.71404115625	9.030432375
334	GSM2332125_treat	6.58052071428571	5.687601	5.84193671428571	6.64736977777778	5.91657357142857	6.59095528571429	5.43483	6.510612	6.3480363125	8.04081825
335	GSM2332126_treat	6.67317457142857	5.193392	5.49391257142857	8.247667	5.58770642857143	7.13142842857143	5.9140678	6.85857223076923	6.6072795625	8.56315025
336	GSM2332127_treat	6.1837325	5.265476	5.47042714285714	5.925166	5.50224642857143	6.883527	5.777971	6.87758646153846	6.45589946875	8.01726525
337	GSM2332128_treat	7.38072578571429	5.719785	6.14234671428571	9.48896622222222	5.34008242857143	7.93151314285714	6.084886	8.01045369230769	6.82023303125	8.627589375
338	GSM2332129_treat	6.49958928571429	5.476534	5.84344485714286	7.13953977777778	5.50327271428571	6.72808628571429	5.2017234	6.69443538461538	6.43295540625	8.39759075
