1	GSM2869369_con	0.021435110225612	0	0.332764936736304	0.0982520529473214	0	0.212269249434813	0	0	0.0112464668046505	0	0.0289402956041724	0.03075866162357	0	0.0100088257448236	0.00221289262957552	0.107102368162441	0	0	0.138712778768221	0	0	0.0062963613184957	0.64	0.022827405783751	1.07895442689208
2	GSM2869370_con	0	0.0938208590477406	0.120663779156736	0.186521064937377	0	0.0686621658871535	0	0.0218607234085323	0.0143409221150705	0	0	0.0569182982248574	0	0.0413052231360184	0.0361848582075021	0.0620839174761592	0	0	0.297638188402853	0	0	0	0.82	-0.00311977778498781	1.09786605263582
3	GSM2869371_con	0.179064411636073	0.190585137302522	0.0450949251168303	0.154071614153272	0	0.0620483270231398	0.000863261263002945	0.0728887098007645	0.00446458361531521	0	0.02401478072856	0	0	0	0.00257108631371482	0.167494317354035	0	0.0432563757328168	0.0535824699599535	0	0	0	0.004	0.290249610348223	0.975836356212504
4	GSM2869372_con	0	0.000277296893131695	0.211842352810741	0.188854551963008	0	0.012092989801452	0	0	0.014429289188658	0.00191924849068196	0	0.038266144477535	0	0.0965773650800466	0.0238147420753865	0.154481964619351	0	0.0113203903833169	0.236656857551302	0	0.00946680666538925	0	0.024	0.204297374401004	1.00061640060484
5	GSM2869373_con	0	0.0481210132706132	0.186479605697829	0.213722837898475	0	0.0688274903754469	0	0	0.00378436287023526	0	0.0378847587915063	0.0258584299877924	0	0.00998592011978249	0	0.216379074933819	0	0.0285441699261237	0.160412336128376	0	0	0	0.422	0.0524156385538386	1.05935215555935
6	GSM2869374_con	0.00431092342917811	0.164996601005789	0.157803014655306	0.287213246054708	0.0121747848637744	0.00696699650248309	0	0.0257814624561407	0	0	0.0427374276534564	0.0145144992999869	0.00391781792338168	0	0	0.163948599989146	0	0.0454165624084573	0.0702180637581937	0	0	0	0.213	0.0917596320589913	1.05598538406931
7	GSM2869375_con	0	0.00517722693618674	0.225188180807486	0.359262353707607	0	0	0	0.00670413154383367	0	0	0	0.0635789485233698	0.00362792309690421	0.0232444506742971	0	0.157097557523513	0.0135711655658755	0	0.142548061620926	0	0	0	0.314	0.0689006634006788	1.06539339733201
8	GSM2869376_con	0.00676917116388099	0.0543676314899463	0.295334334425174	0.1503143289353	0	0.179703208801765	0	0	0	0	0.0313724310530926	0.00785102320273878	0	0	0	0.194073222754858	0	0.019631952457006	0.0565849990239424	0	0.00399769669229687	0	0.195	0.0972680024886988	1.04853176186645
9	GSM2869377_con	0	0.0700862365831614	0.321022605524923	0.122360214946509	0	0.0684642293714181	0.0210901744555664	0	0	0	0.00995878241077277	0.0086575485562628	0.0246136461285242	0.0831375084936315	0.0880569451967049	0.0839804804734818	0	0.020458624881206	0.00937975816966741	0	0	0.0687332448081709	0	0.379711942995202	0.926634877545247
10	GSM2869378_con	0	0.0316434337564078	0.280781346907551	0.229986859385449	0	0.158315556402598	0	0	0	0	0.0383623468024025	0.00366940085620955	0.00665015572902366	0	0	0.178524136599796	0	0.00954183553345765	0.0625249280271043	0	0	0	0.287	0.0749841316655079	1.06039188712126
11	GSM2869379_con	0	0.0185448344192521	0.254189164703699	0.263834271008757	0	0	0	0.00103133541806446	0.00912373605237325	0	0	0.0589419770097621	0	0	0.0426711345102444	0.198872548396942	0	0	0.147136145700962	0	0.00565485277994402	0	0.245	0.0846300467997106	1.0512965927435
12	GSM2869380_con	0.011831244966698	0	0.339126178611015	0.257900692877159	0	0.0377791527078574	0	0	0	0	0	0.0591749554756109	0	0	0	0.160822103327375	0.00700091217612747	0.0199837518584386	0.102695983365928	0	0.00368502463378936	0	0.2	0.096227453151642	1.05283220091863
13	GSM2869381_con	0	0.0285192293047469	0.25803140815037	0.28907730392605	0	0.0927596767197128	0	0	0	0	0.0296027883827214	0.020015972314703	0.011716930582684	0	0	0.17528434046183	0	0.0113259781920344	0.083666371965147	0	0	0	0.36	0.0612344964600355	1.06621439249376
14	GSM2869382_con	0	0.0662836038739595	0.230341681345966	0.27187346148284	0	0.0154464558558043	0.00450047795048355	0	0	0	0.0407603172751485	0	0	0	0	0.248564001412479	0	0.0194077838183809	0.102822216984939	0	0	0	0.19	0.0985990990430527	1.04523146511531
15	GSM2869383_con	0	0.0478341943342689	0.347813264499396	0.132402936246837	0	0.0366297190782602	0	0.0282782378930109	0	0	0.00795081888951172	0	0.0229809976852426	0.0569148277227949	0.0902550232898071	0.0873830444180207	0	0.0380172945248324	0.0189804852470649	0	0	0.084559156170952	0	0.529928673209926	0.851517795963362
16	GSM2869384_con	0.00316422678175429	0.108886077738959	0.261348239024904	0.207633873903103	0.0121691258149219	0	0	0.00419920150739758	0	0	0.0927001799803344	0	0	0.0528872513569778	0.0152559969776157	0.137506988473727	0	0.0113241617094439	0.0929246767308627	0	0	0	0.124	0.118598196762289	1.04179420804998
17	GSM2869385_con	0.0240905748138932	0.0115976749582471	0.207136531281704	0.153685694290158	0	0.0871121835670785	0	0	0.00852345690233112	0	0	0.0376095479996581	0	0.0942753491767509	0.030043966567949	0.180403353148661	0	0	0.165521667293569	0	0	0	0.108	0.126420183208071	1.02845160043364
18	GSM2869386_con	0.000496690340498263	0.0988514111142913	0.190810793867866	0.242327251154687	0	0	0	0.0172495663163572	0	0	0.0750106639863264	0	0	0	0	0.243735010944314	0	0.0364427447888718	0.0950758674867883	0	0	0	0.114	0.123982182712669	1.03433369220972
19	GSM2869387_con	0	0	0.291288730116355	0.173207784073434	0	0.0838774179219514	0	0	0	0	0	0.0693602391402965	0	0	0	0.220204315765971	0.0141527542697853	0.00952148133035256	0.138387277381854	0	0	0	0.205	0.0956004972373942	1.0449621880147
20	GSM2869388_con	0.275445893666359	0.0811108639449783	0	0.150347055468971	0.0278426397325238	0	0.0769362419020419	0.0654709941382236	0.0222688573310849	0	0.0400661038050809	0	0	0.0443650657584013	0.0135119963140484	0.133426889490877	0	0.0480224959899731	0.021184902457437	0	0	0	0	0.413295092526259	0.911710805263361
21	GSM2869389_con	0	0	0.302883835546718	0.218089147730756	0	0	0	0.00351679150346066	0.0152044875480375	0	0.0203853225337799	0.0301067648289004	0.00905384136962138	0.0202004579176626	0.0156118811909557	0.145237411737354	0	0	0.215229492325908	0	0.00448056576684639	0	0.399	0.0555900277856502	1.06451248398254
22	GSM2869390_con	0.0413910908561019	0	0.288665728529813	0.140375962630043	0	0.153298728225375	0	0	0.000669481246506023	0	0.0259734514490799	0.0126405182366392	0	0.0137994558865044	0	0.120964296701477	0	0.0205545782927782	0.179998069516154	0	0	0.00166863842952805	0.699	0.0150369109732812	1.07803019592004
23	GSM2869432_con	0.0120555994755997	0.059775917040108	0.250862734175655	0.120943459560047	0.0799244466209156	0	0	0.0417086351857021	0	0	0.0733407847528521	0.00330264928641976	0	0.0110556593479892	0	0.255316686452351	0	0.0144102172256447	0.0773032108767171	0	0	0	0.043	0.172394077856122	1.01258106474447
